,Num. Days In Fluid,Fluid Ca2+ (mM),Fluid Na+ (mM),Precursor Conc. (wt. %),Crosslinker Conc. (mM),Detach. Pressure (PSI),Nozzle Diam. (mm),Nozzle Angle (deg),Dist. P to N (cm),Angle P to N (deg),Flow Rate (uL/min),Nozzle Coating,Surface Tension (mN/m),Microgel Diam. (um)
1612,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,510.0674256
1613,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,587.5481477
1614,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,566.7491141
1615,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,630.4112112
1616,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,615.5127704
1617,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,608.8852093
1618,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,575.318746
1619,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,571.9127963
1620,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,647.2759348
1621,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,561.599578
1622,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,587.4786798
1623,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,579.0701134
1624,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,592.7871532
1625,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,594.213652
1626,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,638.6769694
1627,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,612.3649646
1628,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,587.7731109
1629,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,622.7401779
1630,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,591.6249928
1631,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,714.6338631
1632,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,721.0560901
1633,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,678.132999
1634,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,686.0486022
1635,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,755.3614661
1636,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,651.3115878
1637,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,725.4473685
1638,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,762.7632395
1639,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,709.5720893
1640,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,718.0525239
1641,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,732.9358919
1642,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,737.3480937
1643,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,730.9196177
1644,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,708.6129883
1645,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,744.4860408
1646,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,716.5141077
1647,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,728.0387073
1648,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,725.3083054
1649,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,741.5433709
1650,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,760.0437939
1651,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,753.1516836
1652,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,740.9919312
1653,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,719.2458972
1654,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,678.5616616
1655,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,740.1519972
1656,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,708.2801885
1657,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,705.6175261
1658,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,717.2186878
1659,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,764.9298223
1660,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,695.2167885
1661,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,753.3928439
1662,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,748.1341887
1663,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,706.8192365
1664,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,734.9453473
1665,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,763.7751085
1666,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,757.6485784
1667,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,689.0942046
1668,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,741.4924689
1669,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,705.338052
1670,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,603.7106251
1671,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,742.6973807
1672,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,699.722666
1673,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,712.7449823
1674,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,735.1115619
1675,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,668.2255276
1676,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,704.8031749
1677,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,748.3305909
1678,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,725.1626505
1679,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,740.800374
1680,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,747.8362625
1681,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,765.2433306
1682,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,741.7483331
1683,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,720.4353942
1684,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,743.6336791
1685,14.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,735.2629262
1686,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.9512843
1687,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,257.4730922
1688,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,215.522147
1689,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,260.9845988
1690,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,267.3602278
1691,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,271.7018875
1692,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,238.2438339
1693,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,243.9359201
1694,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,240.9347022
1695,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.5008278
1696,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,206.3693062
1697,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.7553561
1698,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,256.2788498
1699,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,209.13636
1700,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,247.4101332
1701,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,213.4248546
1702,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,203.9242194
1703,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.6863148
1704,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,270.5781313
1705,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,240.9347022
1706,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,216.7462575
1707,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,240.7400801
1708,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,262.1771824
1709,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,235.2233624
1710,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,252.3702272
1711,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,237.6815599
1712,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,227.2989781
1713,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,246.5929534
1714,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,261.6454828
1715,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,256.8426982
1716,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,252.9102616
1717,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,235.599177
1718,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,260.9169317
1719,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.4642251
1720,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,270.8386848
1721,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,245.7952459
1722,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,241.7276518
1723,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,259.5280377
1724,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,245.69395
1725,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,226.1084659
1726,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,283.8157247
1727,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,283.279086
1728,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,261.4601564
1729,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,252.5066731
1730,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,272.737752
1731,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,236.7979276
1732,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,256.1030785
1733,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,202.8557562
1734,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,219.2687267
1735,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,240.0247396
1736,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,274.6634141
1737,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.7992485
1738,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.4907947
1739,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,246.7036888
1740,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,211.8818951
1741,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,242.8061615
1742,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,236.4344979
1743,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,259.8365159
1744,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,224.2130727
1745,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,267.7078394
1746,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,247.5534991
1747,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.4590738
1748,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.2298078
1749,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,240.7321702
1750,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,264.614357
1751,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.3329523
1752,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,270.4517333
1753,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,187.5174771
1754,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,238.2529316
1755,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.3789977
1756,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,254.7696243
1757,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,231.6033016
1758,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,226.1692551
1759,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,253.2956971
1760,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.001504
1761,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,247.444343
1762,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,247.4447973
1763,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,246.3584987
1764,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,286.5957955
1765,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,250.4569887
1766,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,284.8061961
1767,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,247.9334951
1768,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,252.7037148
1769,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,262.0744987
1770,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,264.4145
1771,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.7345
1772,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,209.3554966
1773,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.0884859
1774,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,259.8453863
1775,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,244.0745632
1776,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,242.1735185
1777,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,241.8856296
1778,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,233.8605365
1779,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.4282684
1780,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,234.4843648
1781,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,271.5571347
1782,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,281.0343335
1783,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,269.9034293
1784,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.4269589
1785,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.4784441
1786,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,227.380692
1787,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.1754249
1788,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,215.196099
1789,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,259.648
1790,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,282.84599
1791,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,314.5952827
1792,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,275.8349802
1793,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,284.4460555
1794,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,291.3809837
1795,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,295.2136063
1796,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,285.6182117
1797,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,290.0711695
1798,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,267.3749955
1799,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,272.211
1800,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,274.7139987
1801,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,269.986
1802,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.4577732
1803,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,276.2415842
1804,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,272.4374471
1805,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.273435
1806,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,277.937584
1807,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.7729759
1808,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,287.556
1809,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,290.8612369
1810,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,284.4078159
1811,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,279.4453292
1812,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,236.1889205
1813,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,271.8989515
1814,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,269.9476036
1815,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,246.6742809
1816,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,250.3301151
1817,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,271.8830449
1818,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,280.992979
1819,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,281.7076659
1820,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,276.5415198
1821,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,300.927397
1822,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,284.5122901
1823,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,265.8368485
1824,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,274.8121682
1825,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,236.2879533
1826,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,269.1154566
1827,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,277.847837
1828,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.4006889
1829,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,278.3864714
1830,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,235.2723624
1831,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,213.7508025
1832,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,222.1866675
1833,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,218.2519742
1834,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.6494866
1835,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,286.3334789
1836,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,275.118619
1837,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.2988651
1838,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,218.101932
1839,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,243.9679512
1840,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,231.8735991
1841,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,282.3640653
1842,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,250.8183785
1843,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,287.9994039
1844,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,258.6838758
1845,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,253.8547354
1846,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,210.1026872
1847,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,255.0173781
1848,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,242.8238463
1849,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,262.5700605
1850,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,278.4145613
1851,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.0357942
1852,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,258.7683925
1853,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.3191625
1854,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,293.5394508
1855,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,306.3226574
1856,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,304.1340292
1857,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,335.9869843
1858,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,387.1488709
1859,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,364.659535
1860,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,343.2934051
1861,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,303.8924663
1862,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,298.3289374
1863,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,367.5938115
1864,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,354.717136
1865,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,337.9602073
1866,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,331.8515871
1867,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,346.071732
1868,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,322.2109944
1869,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,345.8753194
1870,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,298.4452155
1871,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,356.6758403
1872,14.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,381.830844
