,Displacement (mm),Ext. Diam. (mm),Ext. Length (cm),Est. Vol. Fraction,Fluid Ca2+ (mM),Resuspension_encoded,Syringe Diam. (mm),Microgel Conc. (%),Microgel Size (mm),Speed (mm/sec),Complex_0,YS_breakdown_33,YStrain_breakdown_33,Viscosity_0.1/s,Force (N)
2207,25.5974,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.6814
2208,26.8576,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.6928
2209,28.1175,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.6653
2210,29.3772,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.6442
2211,30.6373,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.6209
2212,31.8975,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.5468
2213,33.1575,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.465
2214,34.4173,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.3613
2215,35.6776,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,2.1968
2216,36.9376,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,1.9892
2217,38.1972,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,1.8252
2218,39.4574,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,0.5,6.141030103192575,0.5503065,13.73015,13.21805,1.6551
2219,0.0003,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,0.0013
2220,0.3984,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.6
2221,0.8187,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4758
2222,1.239,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3635
2223,1.6587,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2509
2224,2.9189,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2983
2225,4.1787,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5578
2226,5.4384,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5167
2227,6.6987,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4269
2228,7.9589,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.506
2229,9.2183,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4996
2230,10.4788,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5262
2231,11.7389,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4965
2232,12.9986,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5116
2233,14.2583,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4931
2234,15.5188,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4687
2235,16.7787,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4699
2236,18.0384,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3996
2237,19.2985,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3558
2238,20.559,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3226
2239,21.8187,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2464
2240,23.0783,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1973
2241,24.3387,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2112
2242,25.5988,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2205
2243,26.8585,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1783
2244,28.1185,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1479
2245,29.379,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1572
2246,30.6388,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1469
2247,31.8984,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.0782
2248,33.1586,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.9999
2249,34.4188,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.8924
2250,35.6785,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.6763
2251,36.9384,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.24
2252,38.1989,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,1.88
2253,39.4588,1.54,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,1.556
2254,0.0,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0030999999999999
2255,0.4142,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.0242
2256,0.8342,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.0128
2257,1.2541,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.0408
2258,1.6739,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.1099
2259,2.9341,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2248
2260,4.1942,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2988
2261,5.4541,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.3157
2262,6.714,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.3156
2263,7.9742,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2973
2264,9.2341,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2707
2265,10.494,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2375
2266,11.7542,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2002
2267,13.0143,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.1702
2268,14.2742,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.1177
2269,15.534,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.0779
2270,16.7941,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.0289
2271,18.0544,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.9881
2272,19.3139,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.8997
2273,20.5741,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.876
2274,21.8343,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.8195
2275,23.0943,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.7864
2276,24.354,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.7215
2277,25.6141,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.6785
2278,26.8742,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.6462
2279,28.1341,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.5954
2280,29.3941,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.5534
2281,30.6542,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.4949
2282,31.9142,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.4575
2283,33.174,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.3843
2284,34.4341,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.3391
2285,35.6941,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.2974
2286,36.9541,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.2364
2287,38.214,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.182
2288,39.4742,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.1478
2289,0.0,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0
2290,0.3963,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8761
2291,0.8163,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8678
2292,1.2362,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8613
2293,1.6559,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.903
2294,2.9163,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.9406
2295,4.1764,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0034
2296,5.4359,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0383
2297,6.6961,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0285
2298,7.9563,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0345
2299,9.2163,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0342
2300,10.4756,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0333
2301,11.7362,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0082
2302,12.9962,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.9963
2303,14.2559,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.9683
2304,15.516,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8969
2305,16.7764,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8743
2306,18.0363,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8149
2307,19.2954,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.6981000000000002
2308,20.5561,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.6831
2309,21.8163,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.6265
2310,23.0759,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.5946
2311,24.3358,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.5356
2312,25.5964,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.4994
2313,26.8563,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.4619000000000002
2314,28.1158,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.4101
2315,29.376,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.3436
2316,30.6363,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.263
2317,31.8963,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.1417000000000002
2318,33.1559,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,1.012
2319,34.4163,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.869
2320,35.6763,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.6840999999999999
2321,36.936,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.5103
2322,38.1961,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.3497
2323,39.4563,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.1977
2324,0.0003,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0173
2325,0.3994,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.1217
2326,0.8197,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.8888
2327,1.24,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.015899999999999
2328,1.6599,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.1235
2329,2.92,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.361599999999999
2330,4.1797,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.582599999999999
2331,5.4397,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.682799999999999
2332,6.7,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.7695
2333,7.9598,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.797899999999999
2334,9.2194,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.738
2335,10.4798,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.6694
2336,11.74,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.562099999999999
2337,12.9996,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.4285
2338,14.2597,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.2429
2339,15.5201,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,5.0725
2340,16.7798,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.8908
2341,18.0395,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.7308
2342,19.2999,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.574
2343,20.5601,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.428
2344,21.8197,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.314699999999999
2345,23.0796,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.161499999999999
2346,24.34,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,4.0409
2347,25.5998,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.9409
2348,26.8596,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.7997
2349,28.1197,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.6384
2350,29.3801,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.5004
2351,30.6398,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3205
2352,31.8995,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0993
2353,33.1599,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.914
2354,34.4199,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.6514
2355,35.6795,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.317
2356,36.9398,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0256
2357,38.2,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8095
2358,39.4598,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,1.5569
2359,0.0,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0076999999999999
2360,0.4142,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.3795
2361,0.8343,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.3917
2362,1.2543,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.4135
2363,1.6744,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.4354
2364,2.9343,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.4833
2365,4.1943,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.5498
2366,5.4542,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.545
2367,6.7144,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.5172
2368,7.9743,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.4787
2369,9.2344,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.407
2370,10.4943,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.3545
2371,11.7543,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.2843
2372,13.0142,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.2261
2373,14.2743,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.1524
2374,15.5343,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0844
2375,16.7942,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0224
2376,18.0543,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.9882
2377,19.3144,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.9316
2378,20.5745,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8646
2379,21.8343,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8132
2380,23.0942,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.76
2381,24.3544,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.7056
2382,25.6142,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.6486999999999998
2383,26.8742,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.6192
2384,28.1344,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.6059
2385,29.3944,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.5451
2386,30.6543,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.52
2387,31.9141,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.4708
2388,33.1744,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.4394
2389,34.4343,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.3991
2390,35.6943,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.3409
2391,36.9541,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.3078
2392,38.2144,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.2741
2393,39.4743,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.1,94.63626484879813,6.15682,10.118285,118.96199999999999,1.1733
2394,0.0,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0
2395,0.3963,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2672
2396,0.8164,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,0.5,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2615
